"","MEGYE","OEVK","SZEKHELY","AE","BE","CE","EE","FE","IE","JE","JE_pct","KE","ME","ME_pct","NE","ERVTL_LST","ERV_LST","FIDESZ_egy","JOBBIK_egy","MSZP_egy","DK_egy","LMP_egy","MOMENTUM_egy","EGYUTT_egy","MKKP_egy","FUGGETLEN_egy","MAS_egy","FIDESZ_egy_pct","JOBBIK_egy_pct","MSZP_egy_pct","DK_egy_pct","LMP_egy_pct","MOMENTUM_egy_pct","EGYUTT_egy_pct","MKKP_egy_pct","FUGGETLEN_egy_pct","MAS_egy_pct","FIDESZ_lst","JOBBIK_lst","MSZP_lst","DK_lst","LMP_lst","MOMENTUM_lst","EGYUTT_lst","MKKP_lst","FUGGETLEN_lst","MAS_lst","FIDESZ_lst_pct","JOBBIK_lst_pct","MSZP_lst_pct","DK_lst_pct","LMP_lst_pct","MOMENTUM_lst_pct","EGYUTT_lst_pct","MKKP_lst_pct","FUGGETLEN_lst_pct","MAS_lst_pct","FIDESZ_egy_jlt","JOBBIK_egy_jlt","MSZP_egy_jlt","DK_egy_jlt","LMP_egy_jlt","MOMENTUM_egy_jlt","EGYUTT_egy_jlt","MKKP_egy_jlt","FUGGETLEN_egy_jlt","MAS_egy_jlt","winner","FE_pct","dev_lst_egy"
"21","BUDAPEST",10,"Budapest III. kerület",70834,1479,903,73216,54526,2205,56731,77.48,56640,530,0.94,56110,NA,NA,20403,6070,27017,NA,0,2213,0,NA,NA,407,0.363625022277669,0.108180360007129,0.481500623774728,NA,0,0.039440384958118,0,NA,NA,0.00725360898235609,19535,7363,10957,4695,5528,2836,684,1475,NA,537,0.364390971833613,0.137343779145682,0.204383510539079,0.103115090468196,0.0875769445998881,0.0529005782503264,0.012758813654169,0.027513523596344,NA,0.0100167879127029,"Menczer Erzsébet","Zsiga-Kárpát Dániel","Szabó Timea",NA,"Dr. Ábrahám Júlia","Donáth Anna Júlia","Pataki Márton",NA,NA,NA,"MSZP_egy",0.769771578620437,-0.000765949555944279
"22","BUDAPEST",11,"Budapest IV. kerület",74416,1465,805,76686,55362,2084,57446,74.91,57401,445,0.78,56956,NA,NA,20080,5826,NA,23238,3459,1278,NA,1064,NA,2011,0.352552847812346,0.102289486621251,NA,0.407999157244189,0.0607310906664794,0.0224383734812838,NA,0.0186810871549968,NA,0.0353079570194536,18866,7935,9720,6221,5733,2836,557,1430,NA,674,0.349551619358186,0.147020677388275,0.180093381753502,0.106221744608315,0.11526346994738,0.0525457644704662,0.0103201660120062,0.0264952197435707,NA,0.0124879567182984,"Dr. Zsigmond Barna Pál","Hegedûs Lóránt Gézáné",NA,"Varju László","Kanász-Nagy Máté","Molnár Tibor",NA,"Paizs Miklós",NA,NA,"DK_egy",0.743952913351967,0.00300122845416062
"23","BUDAPEST",12,"Budapest XV. kerület",73816,1325,570,75711,53717,1745,55462,73.25,55409,472,0.85,54937,NA,NA,20622,5640,NA,23212,2540,1082,0,1048,NA,793,0.375375430038044,0.102663050403189,NA,0.422520341482061,0.0462347780184575,0.0196952873291225,0,0.0190763965997415,NA,0.0144347161293846,20422,8249,8307,6530,4579,2148,485,1443,NA,639,0.386765652816181,0.156225142987008,0.157323586227794,0.0867201999924245,0.123669557971289,0.0406802772622249,0.00918525813416158,0.0273285102837014,NA,0.012101814325215,"László Tamás","Dr. Gyenes Géza",NA,"Hajdu László","Szilvágyi László","Krisztics Bianka Ilona","Huzsvári Erzsébet Mária","Pálmai Attila",NA,NA,"DK_egy",0.727714858567248,-0.0113902227781376
"24","BUDAPEST",13,"Budapest XVI. kerület",67826,1107,889,69822,54467,1818,56285,80.61,56226,559,0.99,55667,NA,NA,23328,5086,NA,0,4048,0,22245,NA,NA,960,0.419063358902042,0.0913647223669319,NA,0,0.0727181274363627,0,0.399608385578529,NA,NA,0.0172454057161334,21609,6636,9469,3947,5592,2865,1407,1334,NA,510,0.404897974479567,0.124341846390227,0.177425096966404,0.104779928422867,0.0739567913957541,0.0536828495943338,0.0263636193295733,0.0249957840694036,NA,0.00955610935187094,"Szatmáry Kristóf","Tokody Marcell Gergely",NA,"Nemes Gábor","Mizsei László","Hollai Gábor","Vajda Zoltán",NA,NA,NA,"FIDESZ_egy",0.803040132102734,0.0141653844224757
"25","BUDAPEST",14,"Budapest XVII. kerület",74180,1282,742,76204,56424,1820,58244,76.43,58185,410,0.7,57775,NA,NA,23784,7536,21512,NA,2826,1608,NA,NA,NA,509,0.411665945478148,0.130437040242319,0.372340977931631,NA,0.0489138900908698,0.0278321073128516,NA,NA,NA,0.00881003894418001,22249,9242,9825,4228,5099,2598,478,1343,NA,628,0.399515173280661,0.165954390375292,0.176423056203986,0.0915604237744658,0.0759202729394864,0.0466511043275274,0.0085832285868199,0.024115640150835,NA,0.0112767103609266,"Dunai Mónika","Szilágyi György","Lukoczki Károly",NA,"Schmuck Erzsébet","Tóth Endre",NA,NA,NA,NA,"FIDESZ_egy",0.76063629010515,0.0121507721974872
"26","BUDAPEST",15,"Budapest XVIII. kerület",77927,1218,792,79937,58886,1834,60720,75.96,60636,564,0.93,60072,NA,NA,23848,6977,27813,NA,0,0,NA,NA,NA,1434,0.396990278332667,0.116143960580637,0.462994406711946,NA,0,0,NA,NA,NA,0.0238713543747503,22516,9567,11261,4610,4996,2237,495,1257,NA,702,0.390624728925591,0.165975607640395,0.195364410749293,0.0866744157804341,0.0799777935844277,0.0388091809649381,0.00858763727208064,0.0218073940424351,NA,0.0121788310404053,"Kucsák László","Makai Tibor","Kunhalmi Ágnes",NA,"Kassai Dániel","Nagy Károly",NA,NA,NA,NA,"MSZP_egy",0.755655934400144,0.00636554940707634
"27","BUDAPEST",16,"Budapest XX. kerület",70880,1202,641,72723,51048,1706,52754,72.54,52693,482,0.91,52211,NA,NA,19462,6373,22572,NA,2287,1060,0,NA,NA,457,0.372756698779951,0.122062400643543,0.43232269062075,NA,0.0438030300128325,0.0203022351611729,0,NA,NA,0.00875294478175097,19177,7992,9752,4009,4498,2015,559,1166,NA,557,0.385661136249372,0.160723981900452,0.196118652589241,0.0904575163398693,0.080623428858723,0.0405228758169935,0.0112418300653595,0.0234489693313223,NA,0.0112016088486677,"Földesi Gyula","Bencsik János","Dr. Hiller István",NA,"Ferenczi István","Teveli Dalma","Somodi Klára",NA,NA,NA,"MSZP_egy",0.72020316027088,-0.0129044374694209
"28","BUDAPEST",17,"Budapest XXI. kerület",76152,1249,628,78029,54969,1716,56685,72.65,56611,930,1.64,55681,NA,NA,20653,8673,0,NA,0,0,23637,1374,NA,1344,0.370916470609364,0.155762288751998,0,NA,0,0,0.424507462150464,0.0246762809575977,NA,0.024137497530576,20202,9831,8437,4336,4264,1957,2345,1266,NA,686,0.378853799414898,0.184363513614883,0.158221438751782,0.0799639936988973,0.0813142299902483,0.0367001725301928,0.0439764458780287,0.0237416547895882,NA,0.012864751331483,"Németh Szilárd István","Bereczki Miklós","Bangóné Borbély Ildikó",NA,"Dr. Tenk András","Dukán András Ferenc","Dr. Szabó Szabolcs","Soltész Szilvia Nikolett",NA,NA,"EGYUTT_egy",0.721832650488497,-0.00793732880553355
"29","BUDAPEST",18,"Budapest XXII. kerület",75084,1537,925,77546,58534,2264,60798,78.4,60713,437,0.72,60276,NA,NA,24144,5525,24983,NA,2556,1703,0,1220,NA,145,0.400557435795341,0.0916616895613511,0.414476740327825,NA,0.042404937288473,0.0282533678412635,0,0.0202402282832305,NA,0.0024056009025151,23019,7181,10802,4192,5979,3437,690,1681,NA,504,0.400434896059842,0.124919544228929,0.187909889536401,0.10400974167174,0.0729233713142559,0.0597895103070366,0.0120031312516309,0.0292424110637558,NA,0.00876750456640863,"Németh Zsolt","Dr. Staudt Gábor","Molnár Gyula",NA,"Pitz Dániel","Orosz Anna","Dr. Hajdu Nóra","Hotz Antal",NA,NA,"MSZP_egy",0.779580203505407,0.000122539735499749
"30","BÁCS–KISKUN",1,"Kecskemét",68614,1488,383,70485,45668,1701,47369,67.2,47325,527,1.11,46798,NA,NA,25519,11231,NA,3595,4642,1105,NA,NA,NA,706,0.545301081242788,0.239988888414035,NA,0.0768195222018035,0.0991922731740673,0.0236121201760759,NA,NA,NA,0.0150861147912304,24644,8747,3671,1908,3227,1161,147,632,NA,571,0.551221257940413,0.195647311443142,0.0821105842354836,0.0721794757090454,0.0426769258298291,0.0259685067549432,0.00328800214726671,0.0141361724970922,NA,0.0127717634427843,"Dr. Salacz László","Lejer Zoltán",NA,"Szõkéné Kopping Rita","Vágó Gábor","Szarvas Koppány Bendegúz",NA,NA,NA,NA,"FIDESZ_egy",0.665578453376862,-0.00592017669762512
