"","ID_ORIG","TELEPUL_L","VALKOR","Mindendelagalt","FIDESZdelegalt","Ellenzekidelegalt","NINCSELLENZEK","maz","taz","sorsz","hany"
"5696","TÚRKEVE-010","TÚRKEVE",10,4,2,2,0,11,74,10,NA
"5697","ÚJSZÁSZ-001","ÚJSZÁSZ",1,6,2,4,0,11,75,1,NA
"5698","ÚJSZÁSZ-002","ÚJSZÁSZ",2,6,2,4,0,11,75,2,NA
"5699","ÚJSZÁSZ-003","ÚJSZÁSZ",3,6,2,4,0,11,75,3,NA
"5700","ÚJSZÁSZ-004","ÚJSZÁSZ",4,5,2,3,0,11,75,4,NA
"5701","ÚJSZÁSZ-005","ÚJSZÁSZ",5,5,2,3,0,11,75,5,NA
"5702","ÚJSZÁSZ-006","ÚJSZÁSZ",6,6,2,4,0,11,75,6,NA
"5703","VEZSENY-","VEZSENY",1,5,2,3,0,11,76,1,NA
"5704","ZAGYVARÉKAS-001","ZAGYVARÉKAS",1,5,2,3,0,11,77,1,NA
"5705","ZAGYVARÉKAS-002","ZAGYVARÉKAS",2,4,2,2,0,11,77,2,NA
"5706","ZAGYVARÉKAS-003","ZAGYVARÉKAS",3,5,2,3,0,11,77,3,NA
"5707","ZAGYVARÉKAS-004","ZAGYVARÉKAS",4,5,2,3,0,11,77,4,NA
"5708","ZAGYVARÉKAS-005","ZAGYVARÉKAS",5,4,2,2,0,11,77,5,NA
"5709","TISZASZÕLÕS-001","TISZASZÕLÕS",1,1,1,0,1,11,78,1,NA
"5710","TISZASZÕLÕS-002","TISZASZÕLÕS",2,2,1,1,0,11,78,2,NA
"5711","AKA-","AKA",1,3,2,1,0,12,1,1,NA
"5712","ALMÁSFÜZITÕ-001","ALMÁSFÜZITÕ",1,4,2,2,0,12,2,1,NA
"5713","ALMÁSFÜZITÕ-002","ALMÁSFÜZITÕ",2,3,1,2,0,12,2,2,NA
"5714","ALMÁSFÜZITÕ-003","ALMÁSFÜZITÕ",3,4,2,2,0,12,2,3,NA
"5715","ANNAVÖLGY-","ANNAVÖLGY",1,5,2,3,0,12,3,1,NA
"5716","ÁCS-001","ÁCS",1,3,1,2,0,12,4,1,NA
"5717","ÁCS-002","ÁCS",2,3,2,1,0,12,4,2,NA
"5718","ÁCS-003","ÁCS",3,4,1,3,0,12,4,3,NA
"5719","ÁCS-004","ÁCS",4,3,1,2,0,12,4,4,NA
"5720","ÁCS-005","ÁCS",5,2,1,1,0,12,4,5,NA
"5721","ÁCS-006","ÁCS",6,3,2,1,0,12,4,6,NA
"5722","ÁCS-007","ÁCS",7,5,2,3,0,12,4,7,NA
"5723","ÁCS-008","ÁCS",8,3,1,2,0,12,4,8,NA
"5724","ÁCSTESZÉR-","ÁCSTESZÉR",1,3,2,1,0,12,5,1,NA
"5725","BAJ-001","BAJ",1,4,2,2,0,12,6,1,NA
"5726","BAJ-002","BAJ",2,4,2,2,0,12,6,2,NA
"5727","BAJ-003","BAJ",3,4,2,2,0,12,6,3,NA
"5728","BAJNA-001","BAJNA",1,4,2,2,0,12,7,1,NA
"5729","BAJNA-002","BAJNA",2,3,2,1,0,12,7,2,NA
"5730","BAJÓT-","BAJÓT",1,3,1,1,0,12,8,1,NA
"5731","BAKONYBÁNK-","BAKONYBÁNK",1,2,2,0,1,12,9,1,NA
"5732","BAKONYSÁRKÁNY-","BAKONYSÁRKÁNY",1,5,2,3,0,12,10,1,NA
"5733","BAKONYSZOMBATHELY-001","BAKONYSZOMBATHELY",1,3,2,1,0,12,11,1,NA
"5734","BAKONYSZOMBATHELY-002","BAKONYSZOMBATHELY",2,3,2,1,0,12,11,2,NA
"5735","BANA-001","BANA",1,2,2,0,1,12,12,1,NA
"5736","BANA-002","BANA",2,2,2,0,1,12,12,2,NA
"5737","BÁBOLNA-001","BÁBOLNA",1,3,1,2,0,12,13,1,NA
"5738","BÁBOLNA-002","BÁBOLNA",2,3,1,2,0,12,13,2,NA
"5739","BÁBOLNA-003","BÁBOLNA",3,3,1,2,0,12,13,3,NA
"5740","BÁBOLNA-004","BÁBOLNA",4,2,1,1,0,12,13,4,NA
"5741","BÁRSONYOS-","BÁRSONYOS",1,2,2,0,1,12,14,1,NA
"5742","BOKOD-001","BOKOD",1,3,2,1,0,12,15,1,NA
"5743","BOKOD-002","BOKOD",2,3,2,1,0,12,15,2,NA
"5744","CSATKA-","CSATKA",1,2,2,0,1,12,16,1,NA
"5745","CSÁSZÁR-001","CSÁSZÁR",1,3,2,1,0,12,17,1,NA
"5746","CSÁSZÁR-002","CSÁSZÁR",2,2,2,0,1,12,17,2,NA
"5747","CSÉM-","CSÉM",1,2,2,0,1,12,18,1,NA
"5748","CSÉP-","CSÉP",1,2,2,0,1,12,19,1,NA
"5749","CSOLNOK-001","CSOLNOK",1,4,2,2,0,12,20,1,NA
"5750","CSOLNOK-002","CSOLNOK",2,4,2,2,0,12,20,2,NA
"5751","CSOLNOK-003","CSOLNOK",3,3,2,1,0,12,20,3,NA
"5752","DAD-","DAD",1,3,2,1,0,12,21,1,NA
"5753","DÁG-","DÁG",1,3,2,1,0,12,22,1,NA
"5754","DOROG-001","DOROG",1,5,2,3,0,12,23,1,NA
"5755","DOROG-002","DOROG",2,3,1,2,0,12,23,2,NA
"5756","DOROG-003","DOROG",3,4,2,2,0,12,23,3,NA
"5757","DOROG-004","DOROG",4,5,2,3,0,12,23,4,NA
"5758","DOROG-005","DOROG",5,4,2,2,0,12,23,5,NA
"5759","DOROG-006","DOROG",6,5,2,3,0,12,23,6,NA
"5760","DOROG-007","DOROG",7,5,2,3,0,12,23,7,NA
"5761","DOROG-008","DOROG",8,5,2,3,0,12,23,8,NA
"5762","DOROG-009","DOROG",9,4,2,2,0,12,23,9,NA
"5763","DOROG-010","DOROG",10,4,2,2,0,12,23,10,NA
"5764","DÖMÖS-","DÖMÖS",1,3,2,1,0,12,24,1,NA
"5765","DUNAALMÁS-001","DUNAALMÁS",1,5,2,3,0,12,25,1,NA
"5766","DUNAALMÁS-002","DUNAALMÁS",2,3,2,1,0,12,25,2,NA
"5767","DUNASZENTMIKLÓS-","DUNASZENTMIKLÓS",1,2,1,1,0,12,26,1,NA
"5768","EPÖL-","EPÖL",1,3,2,1,0,12,27,1,NA
"5769","ESZTERGOM-001","ESZTERGOM",1,4,2,2,0,12,28,1,NA
"5770","ESZTERGOM-002","ESZTERGOM",2,4,2,2,0,12,28,2,1
"5771","ESZTERGOM-003","ESZTERGOM",3,4,2,2,0,12,28,3,NA
"5772","ESZTERGOM-004","ESZTERGOM",4,4,2,2,0,12,28,4,NA
"5773","ESZTERGOM-005","ESZTERGOM",5,4,2,2,0,12,28,5,NA
"5774","ESZTERGOM-006","ESZTERGOM",6,4,2,2,0,12,28,6,NA
"5775","ESZTERGOM-007","ESZTERGOM",7,4,2,2,0,12,28,7,NA
"5776","ESZTERGOM-008","ESZTERGOM",8,4,2,2,0,12,28,8,NA
"5777","ESZTERGOM-009","ESZTERGOM",9,4,2,2,0,12,28,9,NA
"5778","ESZTERGOM-010","ESZTERGOM",10,3,2,1,0,12,28,10,NA
"5779","ESZTERGOM-011","ESZTERGOM",11,4,2,2,0,12,28,11,NA
"5780","ESZTERGOM-012","ESZTERGOM",12,4,2,2,0,12,28,12,NA
"5781","ESZTERGOM-013","ESZTERGOM",13,4,2,2,0,12,28,13,NA
"5782","ESZTERGOM-014","ESZTERGOM",14,4,2,2,0,12,28,14,NA
"5783","ESZTERGOM-015","ESZTERGOM",15,4,2,2,0,12,28,15,NA
"5784","ESZTERGOM-016","ESZTERGOM",16,4,2,2,0,12,28,16,NA
"5785","ESZTERGOM-017","ESZTERGOM",17,4,2,2,0,12,28,17,NA
"5786","ESZTERGOM-018","ESZTERGOM",18,4,2,2,0,12,28,18,NA
"5787","ESZTERGOM-019","ESZTERGOM",19,3,2,1,0,12,28,19,NA
"5788","ESZTERGOM-020","ESZTERGOM",20,4,2,2,0,12,28,20,NA
"5789","ESZTERGOM-021","ESZTERGOM",21,4,2,2,0,12,28,21,NA
"5790","ESZTERGOM-022","ESZTERGOM",22,4,2,2,0,12,28,22,NA
"5791","ESZTERGOM-023","ESZTERGOM",23,4,2,2,0,12,28,23,NA
"5792","ESZTERGOM-024","ESZTERGOM",24,4,2,2,0,12,28,24,NA
"5793","ESZTERGOM-025","ESZTERGOM",25,4,2,2,0,12,28,25,NA
"5794","ESZTERGOM-026","ESZTERGOM",26,4,2,2,0,12,28,26,NA
"5795","ESZTERGOM-027","ESZTERGOM",27,4,2,2,0,12,28,27,NA
"5796","ETE-","ETE",1,3,2,1,0,12,29,1,NA
"5797","GYERMELY-","GYERMELY",1,3,2,1,0,12,30,1,NA
"5798","HÉREG-","HÉREG",1,4,2,2,0,12,31,1,NA
"5799","KECSKÉD-001","KECSKÉD",1,1,1,0,1,12,32,1,NA
"5800","KECSKÉD-002","KECSKÉD",2,1,1,0,1,12,32,2,NA
"5801","KERÉKTELEKI-","KERÉKTELEKI",1,2,2,0,1,12,33,1,NA
"5802","KESZTÖLC-001","KESZTÖLC",1,3,2,1,0,12,34,1,NA
"5803","KESZTÖLC-002","KESZTÖLC",2,4,2,2,0,12,34,2,NA
"5804","KESZTÖLC-003","KESZTÖLC",3,4,2,2,0,12,34,3,NA
"5805","KISBÉR-001","KISBÉR",1,4,2,2,0,12,35,1,NA
"5806","KISBÉR-002","KISBÉR",2,5,2,3,0,12,35,2,NA
"5807","KISBÉR-003","KISBÉR",3,4,2,2,0,12,35,3,NA
"5808","KISBÉR-004","KISBÉR",4,4,2,2,0,12,35,4,NA
"5809","KISBÉR-005","KISBÉR",5,3,2,1,0,12,35,5,NA
"5810","KISBÉR-006","KISBÉR",6,3,2,1,0,12,35,6,NA
"5811","KISIGMÁND-","KISIGMÁND",1,2,2,0,1,12,36,1,NA
"5812","KOCS-001","KOCS",1,3,1,2,0,12,37,1,NA
"5813","KOCS-002","KOCS",2,3,2,1,0,12,37,2,NA
"5814","KOMÁROM-001","KOMÁROM",1,5,2,3,0,12,38,1,NA
"5815","KOMÁROM-002","KOMÁROM",2,5,2,3,0,12,38,2,NA
"5816","KOMÁROM-003","KOMÁROM",3,6,2,4,0,12,38,3,1
"5817","KOMÁROM-004","KOMÁROM",4,5,2,3,0,12,38,4,NA
"5818","KOMÁROM-005","KOMÁROM",5,6,2,4,0,12,38,5,NA
"5819","KOMÁROM-006","KOMÁROM",6,4,2,2,0,12,38,6,NA
"5820","KOMÁROM-007","KOMÁROM",7,5,2,3,0,12,38,7,NA
"5821","KOMÁROM-008","KOMÁROM",8,4,2,2,0,12,38,8,NA
"5822","KOMÁROM-009","KOMÁROM",9,4,2,2,0,12,38,9,NA
"5823","KOMÁROM-010","KOMÁROM",10,5,2,3,0,12,38,10,NA
"5824","KOMÁROM-011","KOMÁROM",11,6,2,4,0,12,38,11,NA
"5825","KOMÁROM-012","KOMÁROM",12,5,2,3,0,12,38,12,NA
"5826","KOMÁROM-013","KOMÁROM",13,4,2,2,0,12,38,13,NA
"5827","KOMÁROM-014","KOMÁROM",14,5,2,3,0,12,38,14,NA
"5828","KOMÁROM-015","KOMÁROM",15,4,2,2,0,12,38,15,NA
"5829","KOMÁROM-016","KOMÁROM",16,7,2,5,0,12,38,16,NA
"5830","KOMÁROM-017","KOMÁROM",17,4,2,2,0,12,38,17,NA
"5831","KÖMLÕD-","KÖMLÕD",1,4,2,2,0,12,39,1,NA
"5832","KÖRNYE-001","KÖRNYE",1,5,2,3,0,12,40,1,NA
"5833","KÖRNYE-002","KÖRNYE",2,4,2,2,0,12,40,2,NA
"5834","KÖRNYE-003","KÖRNYE",3,4,2,2,0,12,40,3,NA
"5835","KÖRNYE-004","KÖRNYE",4,3,2,1,0,12,40,4,NA
"5836","LÁBATLAN-001","LÁBATLAN",1,4,2,2,0,12,41,1,NA
"5837","LÁBATLAN-002","LÁBATLAN",2,4,2,2,0,12,41,2,NA
"5838","LÁBATLAN-003","LÁBATLAN",3,4,2,2,0,12,41,3,NA
"5839","LÁBATLAN-004","LÁBATLAN",4,4,2,2,0,12,41,4,NA
"5840","LÁBATLAN-005","LÁBATLAN",5,5,2,3,0,12,41,5,NA
"5841","LEÁNYVÁR-","LEÁNYVÁR",1,5,2,3,0,12,42,1,NA
"5842","MÁRIAHALOM-","MÁRIAHALOM",1,3,2,1,0,12,43,1,NA
"5843","MOCSA-001","MOCSA",1,3,2,1,0,12,44,1,NA
"5844","MOCSA-002","MOCSA",2,3,2,1,0,12,44,2,NA
"5845","MOGYORÓSBÁNYA-","MOGYORÓSBÁNYA",1,3,2,1,0,12,45,1,NA
"5846","NAGYIGMÁND-001","NAGYIGMÁND",1,5,2,3,0,12,46,1,NA
"5847","NAGYIGMÁND-002","NAGYIGMÁND",2,4,2,2,0,12,46,2,NA
"5848","NAGYIGMÁND-003","NAGYIGMÁND",3,5,2,3,0,12,46,3,NA
"5849","NAGYIGMÁND-004","NAGYIGMÁND",4,3,1,2,0,12,46,4,NA
"5850","NAGYSÁP-","NAGYSÁP",1,3,2,1,0,12,47,1,NA
"5851","NASZÁLY-001","NASZÁLY",1,3,2,1,0,12,48,1,NA
"5852","NASZÁLY-002","NASZÁLY",2,3,2,1,0,12,48,2,NA
"5853","NESZMÉLY-001","NESZMÉLY",1,2,1,1,0,12,49,1,NA
"5854","NESZMÉLY-002","NESZMÉLY",2,4,2,2,0,12,49,2,NA
"5855","NYERGESÚJFALU-001","NYERGESÚJFALU",1,4,2,2,0,12,50,1,NA
"5856","NYERGESÚJFALU-002","NYERGESÚJFALU",2,4,2,2,0,12,50,2,NA
"5857","NYERGESÚJFALU-003","NYERGESÚJFALU",3,4,2,2,0,12,50,3,NA
"5858","NYERGESÚJFALU-004","NYERGESÚJFALU",4,4,2,2,0,12,50,4,NA
"5859","NYERGESÚJFALU-005","NYERGESÚJFALU",5,4,2,2,0,12,50,5,NA
"5860","NYERGESÚJFALU-006","NYERGESÚJFALU",6,4,2,2,0,12,50,6,NA
"5861","NYERGESÚJFALU-007","NYERGESÚJFALU",7,3,2,1,0,12,50,7,NA
"5862","OROSZLÁNY-001","OROSZLÁNY",1,3,2,1,0,12,51,1,NA
"5863","OROSZLÁNY-002","OROSZLÁNY",2,4,2,2,0,12,51,2,NA
"5864","OROSZLÁNY-003","OROSZLÁNY",3,4,2,2,0,12,51,3,NA
"5865","OROSZLÁNY-004","OROSZLÁNY",4,4,2,2,0,12,51,4,NA
"5866","OROSZLÁNY-005","OROSZLÁNY",5,4,2,2,0,12,51,5,NA
"5867","OROSZLÁNY-006","OROSZLÁNY",6,4,2,2,0,12,51,6,NA
"5868","OROSZLÁNY-007","OROSZLÁNY",7,3,1,2,0,12,51,7,NA
"5869","OROSZLÁNY-008","OROSZLÁNY",8,4,2,2,0,12,51,8,NA
"5870","OROSZLÁNY-009","OROSZLÁNY",9,4,2,2,0,12,51,9,NA
"5871","OROSZLÁNY-010","OROSZLÁNY",10,3,2,1,0,12,51,10,NA
"5872","OROSZLÁNY-011","OROSZLÁNY",11,2,1,1,0,12,51,11,NA
"5873","OROSZLÁNY-012","OROSZLÁNY",12,4,2,2,0,12,51,12,NA
"5874","OROSZLÁNY-013","OROSZLÁNY",13,4,2,2,0,12,51,13,NA
"5875","OROSZLÁNY-014","OROSZLÁNY",14,3,2,1,0,12,51,14,NA
"5876","OROSZLÁNY-015","OROSZLÁNY",15,4,2,2,0,12,51,15,NA
"5877","OROSZLÁNY-016","OROSZLÁNY",16,3,2,1,0,12,51,16,NA
"5878","PILISCSÉV-001","PILISCSÉV",1,2,2,0,1,12,52,1,NA
"5879","PILISCSÉV-002","PILISCSÉV",2,3,2,1,0,12,52,2,NA
"5880","PILISMARÓT-001","PILISMARÓT",1,3,2,1,0,12,53,1,NA
"5881","PILISMARÓT-002","PILISMARÓT",2,4,2,2,0,12,53,2,NA
"5882","RÉDE-","RÉDE",1,3,1,2,0,12,54,1,NA
"5883","SÁRISÁP-001","SÁRISÁP",1,4,2,2,0,12,55,1,NA
"5884","SÁRISÁP-002","SÁRISÁP",2,3,2,1,0,12,55,2,NA
"5885","SÁRISÁP-003","SÁRISÁP",3,4,2,2,0,12,55,3,NA
"5886","SÚR-","SÚR",1,2,2,0,1,12,56,1,NA
"5887","SÜTTÕ-001","SÜTTÕ",1,4,2,2,0,12,57,1,NA
"5888","SÜTTÕ-002","SÜTTÕ",2,4,2,2,0,12,57,2,NA
"5889","SZÁKSZEND-","SZÁKSZEND",1,2,1,1,0,12,58,1,NA
"5890","SZÁRLIGET-001","SZÁRLIGET",1,5,2,3,0,12,59,1,NA
"5891","SZÁRLIGET-002","SZÁRLIGET",2,5,2,3,0,12,59,2,NA
"5892","SZOMOR-","SZOMOR",1,2,1,1,0,12,60,1,NA
"5893","SZOMÓD-001","SZOMÓD",1,4,2,2,0,12,61,1,NA
"5894","SZOMÓD-002","SZOMÓD",2,3,2,1,0,12,61,2,NA
"5895","TARDOS-","TARDOS",1,4,2,2,0,12,62,1,NA
"5896","TARJÁN-001","TARJÁN",1,5,3,2,0,12,63,1,NA
"5897","TARJÁN-002","TARJÁN",2,3,2,1,0,12,63,2,NA
"5898","TARJÁN-003","TARJÁN",3,1,1,0,1,12,63,3,NA
"5899","TATA-001","TATA",1,5,2,3,0,12,64,1,NA
"5900","TATA-002","TATA",2,5,2,3,0,12,64,2,NA
"5901","TATA-003","TATA",3,5,2,3,0,12,64,3,NA
"5902","TATA-004","TATA",4,4,2,2,0,12,64,4,NA
"5903","TATA-005","TATA",5,4,2,2,0,12,64,5,NA
"5904","TATA-006","TATA",6,4,2,2,0,12,64,6,NA
"5905","TATA-007","TATA",7,4,2,2,0,12,64,7,NA
"5906","TATA-008","TATA",8,4,2,2,0,12,64,8,NA
"5907","TATA-009","TATA",9,5,2,3,0,12,64,9,NA
"5908","TATA-010","TATA",10,5,2,3,0,12,64,10,NA
"5909","TATA-011","TATA",11,4,2,2,0,12,64,11,NA
"5910","TATA-012","TATA",12,4,2,2,0,12,64,12,NA
"5911","TATA-013","TATA",13,4,2,2,0,12,64,13,NA
"5912","TATA-014","TATA",14,4,2,2,0,12,64,14,NA
"5913","TATA-015","TATA",15,4,2,2,0,12,64,15,NA
"5914","TATA-016","TATA",16,4,2,2,0,12,64,16,NA
"5915","TATA-017","TATA",17,5,2,3,0,12,64,17,NA
"5916","TATA-018","TATA",18,5,2,3,0,12,64,18,NA
"5917","TATA-019","TATA",19,4,2,2,0,12,64,19,NA
"5918","TATA-020","TATA",20,6,2,4,0,12,64,20,NA
"5919","TATA-021","TATA",21,4,2,2,0,12,64,21,NA
"5920","TATA-022","TATA",22,5,2,3,0,12,64,22,NA
"5921","TATA-023","TATA",23,4,2,2,0,12,64,23,NA
"5922","TATA-024","TATA",24,4,2,2,0,12,64,24,NA
"5923","TATABÁNYA-001","TATABÁNYA",1,6,2,4,0,12,65,1,1
"5924","TATABÁNYA-002","TATABÁNYA",2,5,2,3,0,12,65,2,NA
"5925","TATABÁNYA-003","TATABÁNYA",3,4,2,2,0,12,65,3,NA
"5926","TATABÁNYA-004","TATABÁNYA",4,3,2,1,0,12,65,4,NA
"5927","TATABÁNYA-005","TATABÁNYA",5,3,2,1,0,12,65,5,NA
"5928","TATABÁNYA-006","TATABÁNYA",6,6,2,4,0,12,65,6,NA
"5929","TATABÁNYA-007","TATABÁNYA",7,5,2,3,0,12,65,7,NA
"5930","TATABÁNYA-008","TATABÁNYA",8,6,2,4,0,12,65,8,NA
"5931","TATABÁNYA-009","TATABÁNYA",9,5,2,3,0,12,65,9,NA
"5932","TATABÁNYA-010","TATABÁNYA",10,4,2,2,0,12,65,10,NA
"5933","TATABÁNYA-011","TATABÁNYA",11,4,2,2,0,12,65,11,NA
"5934","TATABÁNYA-012","TATABÁNYA",12,5,2,3,0,12,65,12,NA
"5935","TATABÁNYA-013","TATABÁNYA",13,4,2,2,0,12,65,13,NA
"5936","TATABÁNYA-014","TATABÁNYA",14,5,2,3,0,12,65,14,NA
"5937","TATABÁNYA-015","TATABÁNYA",15,6,2,4,0,12,65,15,NA
"5938","TATABÁNYA-016","TATABÁNYA",16,5,2,3,0,12,65,16,NA
"5939","TATABÁNYA-017","TATABÁNYA",17,4,2,2,0,12,65,17,NA
"5940","TATABÁNYA-018","TATABÁNYA",18,4,2,2,0,12,65,18,NA
"5941","TATABÁNYA-019","TATABÁNYA",19,4,2,2,0,12,65,19,NA
"5942","TATABÁNYA-020","TATABÁNYA",20,4,2,2,0,12,65,20,NA
"5943","TATABÁNYA-021","TATABÁNYA",21,4,2,2,0,12,65,21,NA
"5944","TATABÁNYA-022","TATABÁNYA",22,5,2,3,0,12,65,22,NA
"5945","TATABÁNYA-023","TATABÁNYA",23,4,2,2,0,12,65,23,NA
"5946","TATABÁNYA-024","TATABÁNYA",24,4,2,2,0,12,65,24,NA
"5947","TATABÁNYA-025","TATABÁNYA",25,4,2,2,0,12,65,25,NA
"5948","TATABÁNYA-026","TATABÁNYA",26,4,2,2,0,12,65,26,NA
"5949","TATABÁNYA-027","TATABÁNYA",27,4,2,2,0,12,65,27,NA
"5950","TATABÁNYA-028","TATABÁNYA",28,4,2,2,0,12,65,28,NA
"5951","TATABÁNYA-029","TATABÁNYA",29,4,2,2,0,12,65,29,NA
"5952","TATABÁNYA-030","TATABÁNYA",30,4,2,2,0,12,65,30,NA
"5953","TATABÁNYA-031","TATABÁNYA",31,5,2,3,0,12,65,31,NA
"5954","TATABÁNYA-032","TATABÁNYA",32,5,2,3,0,12,65,32,NA
"5955","TATABÁNYA-033","TATABÁNYA",33,4,1,3,0,12,65,33,NA
"5956","TATABÁNYA-034","TATABÁNYA",34,4,2,2,0,12,65,34,NA
"5957","TATABÁNYA-035","TATABÁNYA",35,5,2,3,0,12,65,35,NA
"5958","TATABÁNYA-036","TATABÁNYA",36,3,2,1,0,12,65,36,NA
"5959","TATABÁNYA-037","TATABÁNYA",37,6,2,4,0,12,65,37,NA
"5960","TATABÁNYA-038","TATABÁNYA",38,3,2,1,0,12,65,38,NA
"5961","TATABÁNYA-039","TATABÁNYA",39,5,2,3,0,12,65,39,NA
"5962","TATABÁNYA-040","TATABÁNYA",40,5,2,3,0,12,65,40,NA
"5963","TATABÁNYA-041","TATABÁNYA",41,4,2,2,0,12,65,41,NA
"5964","TATABÁNYA-042","TATABÁNYA",42,3,2,1,0,12,65,42,NA
"5965","TATABÁNYA-043","TATABÁNYA",43,4,2,2,0,12,65,43,NA
"5966","TATABÁNYA-044","TATABÁNYA",44,4,2,2,0,12,65,44,NA
"5967","TATABÁNYA-045","TATABÁNYA",45,4,2,2,0,12,65,45,NA
"5968","TATABÁNYA-046","TATABÁNYA",46,5,2,3,0,12,65,46,NA
"5969","TATABÁNYA-047","TATABÁNYA",47,4,2,2,0,12,65,47,NA
"5970","TATABÁNYA-048","TATABÁNYA",48,4,2,2,0,12,65,48,NA
"5971","TATABÁNYA-049","TATABÁNYA",49,4,2,2,0,12,65,49,NA
"5972","TATABÁNYA-050","TATABÁNYA",50,4,2,2,0,12,65,50,NA
"5973","TATABÁNYA-051","TATABÁNYA",51,5,2,3,0,12,65,51,NA
"5974","TATABÁNYA-052","TATABÁNYA",52,3,2,1,0,12,65,52,NA
"5975","TATABÁNYA-053","TATABÁNYA",53,4,2,2,0,12,65,53,NA
"5976","TATABÁNYA-054","TATABÁNYA",54,5,2,3,0,12,65,54,NA
"5977","TATABÁNYA-055","TATABÁNYA",55,4,2,2,0,12,65,55,NA
"5978","TATABÁNYA-056","TATABÁNYA",56,3,2,1,0,12,65,56,NA
"5979","TATABÁNYA-057","TATABÁNYA",57,4,2,2,0,12,65,57,NA
"5980","TATABÁNYA-058","TATABÁNYA",58,4,2,2,0,12,65,58,NA
"5981","TATABÁNYA-059","TATABÁNYA",59,4,2,2,0,12,65,59,NA
"5982","TATABÁNYA-060","TATABÁNYA",60,5,2,3,0,12,65,60,NA
"5983","TÁRKÁNY-001","TÁRKÁNY",1,4,2,2,0,12,66,1,NA
"5984","TÁRKÁNY-002","TÁRKÁNY",2,3,2,1,0,12,66,2,NA
"5985","TÁT-001","TÁT",1,4,2,2,0,12,67,1,NA
"5986","TÁT-002","TÁT",2,4,2,2,0,12,67,2,NA
"5987","TÁT-003","TÁT",3,4,2,2,0,12,67,3,NA
"5988","TÁT-004","TÁT",4,4,2,2,0,12,67,4,NA
"5989","TÁT-005","TÁT",5,4,2,2,0,12,67,5,NA
"5990","TÁT-006","TÁT",6,4,2,2,0,12,67,6,NA
"5991","TOKOD-001","TOKOD",1,2,1,1,0,12,68,1,NA
"5992","TOKOD-002","TOKOD",2,4,2,2,0,12,68,2,NA
"5993","TOKOD-003","TOKOD",3,5,2,3,0,12,68,3,NA
"5994","TOKOD-004","TOKOD",4,4,2,2,0,12,68,4,NA
"5995","TOKOD-005","TOKOD",5,5,2,3,0,12,68,5,NA
"5996","TOKODALTÁRÓ-001","TOKODALTÁRÓ",1,3,2,1,0,12,69,1,NA
"5997","TOKODALTÁRÓ-002","TOKODALTÁRÓ",2,4,2,2,0,12,69,2,NA
"5998","TOKODALTÁRÓ-003","TOKODALTÁRÓ",3,4,3,1,0,12,69,3,NA
"5999","ÚNY-","ÚNY",1,3,2,1,0,12,70,1,NA
"6000","VÁRGESZTES-","VÁRGESZTES",1,3,2,1,0,12,71,1,NA
"6001","VÉRTESKETHELY-","VÉRTESKETHELY",1,3,2,1,0,12,72,1,NA
"6002","VÉRTESSOMLÓ-","VÉRTESSOMLÓ",1,5,2,3,0,12,73,1,NA
"6003","VÉRTESSZÕLÕS-001","VÉRTESSZÕLÕS",1,6,2,4,0,12,74,1,NA
"6004","VÉRTESSZÕLÕS-002","VÉRTESSZÕLÕS",2,5,2,3,0,12,74,2,NA
"6005","VÉRTESSZÕLÕS-003","VÉRTESSZÕLÕS",3,4,2,2,0,12,74,3,NA
"6006","VÉRTESTOLNA-","VÉRTESTOLNA",1,3,2,1,0,12,75,1,NA
"6007","ÁSZÁR-001","ÁSZÁR",1,4,2,2,0,12,76,1,NA
"6008","ÁSZÁR-002","ÁSZÁR",2,3,2,1,0,12,76,2,NA
"6009","ALSÓPETÉNY-","ALSÓPETÉNY",1,3,2,1,0,13,1,1,NA
"6010","ALSÓTOLD-","ALSÓTOLD",1,1,1,0,1,13,2,1,NA
"6011","BALASSAGYARMAT-001","BALASSAGYARMAT",1,4,2,2,0,13,3,1,NA
"6012","BALASSAGYARMAT-002","BALASSAGYARMAT",2,4,2,2,0,13,3,2,NA
"6013","BALASSAGYARMAT-003","BALASSAGYARMAT",3,4,2,2,0,13,3,3,NA
"6014","BALASSAGYARMAT-004","BALASSAGYARMAT",4,4,2,2,0,13,3,4,NA
"6015","BALASSAGYARMAT-005","BALASSAGYARMAT",5,4,2,2,0,13,3,5,NA
"6016","BALASSAGYARMAT-006","BALASSAGYARMAT",6,4,2,2,0,13,3,6,NA
"6017","BALASSAGYARMAT-007","BALASSAGYARMAT",7,5,2,3,0,13,3,7,NA
"6018","BALASSAGYARMAT-008","BALASSAGYARMAT",8,5,2,3,0,13,3,8,NA
"6019","BALASSAGYARMAT-009","BALASSAGYARMAT",9,4,2,2,0,13,3,9,NA
"6020","BALASSAGYARMAT-010","BALASSAGYARMAT",10,4,2,2,0,13,3,10,NA
"6021","BALASSAGYARMAT-011","BALASSAGYARMAT",11,5,2,3,0,13,3,11,NA
"6022","BALASSAGYARMAT-012","BALASSAGYARMAT",12,4,2,2,0,13,3,12,NA
"6023","BALASSAGYARMAT-013","BALASSAGYARMAT",13,4,2,2,0,13,3,13,NA
"6024","BALASSAGYARMAT-014","BALASSAGYARMAT",14,4,2,2,0,13,3,14,NA
"6025","BALASSAGYARMAT-015","BALASSAGYARMAT",15,4,2,2,0,13,3,15,NA
